avg_vote,metascore,reviews_from_users,reviews_from_critics,tomatometer_rating,audience_rating,usa_gross_income,worlwide_gross_income
5.7,44.0,75.0,96.0,31,65.0, 30932113, 31158113
5.8,42.0,172.0,190.0,40,40.0, 54767494, 114501299
5.1,30.0,161.0,207.0,11,47.0, 25888412, 34588412
6.3,52.0,163.0,257.0,53,41.0, 12639297, 23119442
3.7,24.0,179.0,250.0,14,22.0, 376512, 8518634
7.1,82.0,219.0,230.0,91,76.0, 6854611, 6918591
4.5,56.0,153.0,111.0,56,47.0, 303877, 1203699
7.3,79.0,225.0,391.0,85,75.0, 1879534, 7609187
7.1,49.0,87.0,107.0,53,62.0, 12434778, 12558931
6.1,46.0,47.0,45.0,44,44.0, 8464, 355688
6.7,32.0,87.0,40.0,23,79.0, 5357328, 5396618
5.6,44.0,21.0,16.0,26,30.0, 30905, 48041
6.3,41.0,150.0,163.0,37,40.0, 3242457, 15447154
6.7,62.0,240.0,382.0,79,61.0, 1987762, 3665069
7.4,68.0,244.0,286.0,83,84.0, 21506546, 23198652
6.3,32.0,134.0,162.0,44,48.0, 3703046, 16137046
8.0,49.0,3239.0,442.0,61,86.0, 216428042, 903655259
6.3,42.0,242.0,238.0,29,41.0, 36918811, 78418811
7.0,57.0,98.0,148.0,63,76.0, 17571660, 26127965
6.6,51.0,609.0,334.0,61,65.0, 61737191, 125537191
5.1,57.0,190.0,254.0,46,30.0, 1165882, 1544989
6.1,57.0,739.0,429.0,49,52.0, 155332381, 396592829
6.3,45.0,147.0,172.0,39,41.0, 20180155, 34854990
6.8,54.0,216.0,253.0,52,62.0, 47047013, 67647013
6.7,72.0,68.0,173.0,83,66.0, 1636190, 3242802
4.9,38.0,72.0,161.0,17,32.0, 9662284, 30551495
6.5,45.0,51.0,93.0,52,39.0, 42472, 2415472
7.8,84.0,421.0,501.0,93,86.0, 45512466, 68263166
6.1,38.0,121.0,149.0,38,50.0, 6842058, 9929706
7.1,43.0,400.0,140.0,35,73.0, 64508620, 205736628
5.9,48.0,94.0,36.0,38,63.0, 595018, 595018
5.5,35.0,90.0,150.0,8,25.0, 335359, 21766271
7.2,,137.0,14.0,73,87.0, 1005800, 1034448
6.7,68.0,169.0,196.0,71,62.0, 3395391, 3852409
5.8,61.0,85.0,99.0,53,46.0, 3491669, 3566225
5.1,23.0,403.0,254.0,80,91.0, 6700035, 43084060
5.1,23.0,403.0,254.0,7,18.0, 6700035, 43084060
6.2,59.0,282.0,289.0,52,50.0, 67544505, 88058786
3.5,11.0,48.0,29.0,0,58.0, 1558836, 1558836
6.0,26.0,99.0,136.0,45,42.0, 74918, 1048704
6.6,73.0,161.0,292.0,88,62.0, 7919574, 35485056
6.2,64.0,391.0,424.0,73,44.0, 15026056, 37930465
6.6,51.0,493.0,397.0,68,67.0, 85028192, 314975955
5.2,49.0,169.0,221.0,43,30.0, 12754783, 13101672
5.2,24.0,341.0,234.0,24,23.0, 17687709, 25562924
7.0,58.0,121.0,151.0,77,73.0, 5637066, 10835752
6.4,37.0,63.0,9.0,17,70.0, 1064454, 1064454
5.8,59.0,327.0,253.0,67,51.0, 104028807, 207039844
5.8,19.0,8.0,15.0,18,58.0, 1327841, 1327841
5.7,42.0,126.0,142.0,46,37.0, 55007, 4381603
6.6,54.0,45.0,77.0,44,52.0, 4712792, 4978353
6.6,30.0,43.0,38.0,7,42.0, 40400, 40400
4.7,45.0,36.0,31.0,37,74.0, 53345287, 54161287
7.2,65.0,229.0,44.0,80,64.0, 2871956, 5277766
6.6,39.0,630.0,402.0,30,61.0, 172558876, 794861794
6.8,57.0,590.0,321.0,65,68.0, 102427862, 348319861
7.4,95.0,684.0,576.0,91,80.0, 95720716, 132820716
6.1,50.0,181.0,259.0,66,51.0, 86907746, 104907746
6.7,81.0,287.0,431.0,73,52.0, 8110975, 14710975
6.3,77.0,117.0,281.0,84,51.0, 7587485, 21075757
5.8,25.0,12.0,13.0,13,35.0, 37240, 37240
7.5,52.0,78.0,49.0,63,83.0, 58293, 546149
6.5,71.0,8.0,35.0,93,69.0, 13888, 13888
5.6,38.0,103.0,139.0,22,33.0, 17782178, 24079268
7.4,57.0,329.0,343.0,60,75.0, 52421953, 91970827
8.0,90.0,957.0,600.0,94,82.0, 25568251, 47351251
7.2,90.0,797.0,553.0,92,74.0, 150117807, 251171807
6.1,36.0,120.0,163.0,22,46.0, 26068955, 40468955
6.4,43.0,79.0,122.0,42,68.0, 35074677, 140470746
4.8,24.0,257.0,54.0,0,46.0, 4343227, 6412349
5.4,50.0,34.0,53.0,38,36.0, 16697, 71759
7.2,59.0,402.0,332.0,51,70.0, 115637895, 161459297
7.4,30.0,134.0,52.0,23,78.0, 6485961, 17572289
5.7,48.0,96.0,152.0,38,32.0, 18007317, 18637201
4.8,33.0,821.0,365.0,11,36.0, 60522097, 243611982
7.7,86.0,303.0,444.0,91,83.0, 17654912, 27682872
5.7,37.0,81.0,123.0,12,43.0, 64251541, 120885527
6.8,41.0,738.0,388.0,32,56.0, 31569268, 102069268
7.3,88.0,3062.0,664.0,97,79.0, 700059566, 1346913161
6.1,62.0,45.0,91.0,61,59.0, 48637684, 49002684
6.1,62.0,45.0,91.0,69,65.0, 48637684, 49002684
5.6,40.0,13.0,22.0,38,48.0, 125106, 1471106
6.2,49.0,117.0,225.0,36,36.0, 3255008, 8555008
6.2,31.0,152.0,191.0,13,43.0, 12600231, 30800231
6.0,41.0,29.0,55.0,34,34.0, 4404, 4404
7.2,67.0,146.0,274.0,78,75.0, 2540106, 9368803
7.7,,159.0,34.0,80,66.0, 986697, 1651601
6.2,51.0,32.0,61.0,42,31.0, 350006, 1806548
6.7,48.0,777.0,472.0,42,69.0, 150947895, 288885818
7.0,37.0,157.0,217.0,24,49.0, 11494838, 13231461
7.7,70.0,879.0,604.0,90,92.0, 259766572, 714421503
5.4,67.0,16.0,30.0,64,30.0, 7413, 7413
6.6,43.0,625.0,121.0,36,70.0, 15767460, 31672678
6.2,60.0,641.0,248.0,63,20.0, 39014193, 90510445
6.2,60.0,641.0,248.0,82,75.0, 39014193, 90510445
6.3,24.0,129.0,94.0,14,37.0, 6002684, 10080749
8.4,81.0,1407.0,829.0,86,91.0, 162805434, 425368238
6.5,66.0,331.0,417.0,78,60.0, 18494006, 26895481
5.8,39.0,220.0,188.0,42,55.0, 68559554, 199850315
7.6,68.0,379.0,365.0,85,86.0, 41003371, 48126384
5.4,39.0,439.0,253.0,29,51.0, 42345531, 240159255
5.4,40.0,78.0,83.0,36,47.0, 201436, 223580
8.0,81.0,2165.0,628.0,87,81.0, 92054159, 260512487
5.7,66.0,53.0,62.0,85,58.0, 14806, 54110
5.9,21.0,263.0,186.0,11,44.0, 35593113, 94073028
6.4,58.0,102.0,167.0,67,65.0, 83028128, 282570682
7.1,68.0,269.0,304.0,83,82.0, 61433527, 121790373
7.0,72.0,290.0,276.0,90,80.0, 4010957, 4424699
7.2,79.0,141.0,342.0,91,80.0, 6002451, 9138338
5.6,37.0,54.0,47.0,26,40.0, 2521, 15220
5.7,57.0,10.0,16.0,42,72.0, 2850357, 2940411
6.8,68.0,126.0,204.0,75,64.0, 2301839, 2401510
6.6,53.0,1160.0,531.0,52,64.0, 202853933, 708982323
7.4,48.0,324.0,286.0,48,72.0, 47119388, 84419388
6.7,55.0,86.0,156.0,70,60.0, 327345, 1150681
5.8,27.0,77.0,15.0,11,73.0, 8437, 8437
8.0,75.0,804.0,560.0,90,91.0, 233921534, 746045700
4.4,27.0,113.0,78.0,3,19.0, 10753574, 10898293
7.3,77.0,240.0,207.0,94,83.0, 14431633, 18803648
6.3,,15.0,14.0,73,53.0, 5000, 5000
6.5,57.0,91.0,134.0,66,55.0, 60213, 925762
8.1,93.0,552.0,518.0,97,93.0, 45055776, 98275238
6.2,42.0,161.0,228.0,41,48.0, 17616641, 46216641
6.0,52.0,14.0,42.0,34,61.0, 156996, 156996
5.7,41.0,112.0,68.0,87,63.0, 15006824, 15383580
5.7,41.0,112.0,68.0,22,55.0, 15006824, 15383580
6.7,51.0,301.0,287.0,45,65.0, 51872378, 68572378
6.1,72.0,297.0,331.0,80,60.0, 113721571, 167221571
6.2,62.0,13.0,37.0,68,54.0, 15433, 15433
5.3,53.0,163.0,159.0,56,34.0, 447954, 11947954
5.5,39.0,363.0,282.0,27,34.0, 23219748, 117831631
6.8,53.0,626.0,428.0,64,61.0, 48086903, 77712439
6.4,30.0,174.0,134.0,19,51.0, 82390774, 138224951
5.8,47.0,174.0,88.0,49,66.0, 91443253, 101332962
5.6,28.0,120.0,138.0,7,40.0, 21819348, 46519348
5.1,34.0,12.0,35.0,28,26.0, 5661, 5661
7.2,66.0,333.0,408.0,82,71.0, 15024049, 19422261
7.4,74.0,94.0,173.0,86,80.0, 1066471, 2711379
7.0,66.0,18.0,51.0,89,70.0, 117047, 128668
7.4,76.0,294.0,388.0,97,80.0, 21590086, 32613173
6.7,57.0,408.0,319.0,64,60.0, 87242834, 296482446
6.4,43.0,44.0,62.0,32,51.0, 6997, 245027
6.6,,20.0,33.0,17,59.0, 7965, 20700
5.8,48.0,176.0,184.0,38,30.0, 3915251, 8809407
4.8,33.0,41.0,51.0,14,15.0, 3003, 8315
5.7,51.0,8.0,18.0,47,36.0, 6543, 6543
4.8,39.0,104.0,62.0,28,56.0, 20150241, 32450241
6.6,77.0,78.0,240.0,85,60.0, 2025328, 5867686
5.8,30.0,300.0,332.0,20,44.0, 112200072, 362000072
7.5,76.0,698.0,520.0,89,89.0, 424668047, 865011746
6.6,64.0,594.0,427.0,69,71.0, 337135885, 755356711
6.5,65.0,435.0,422.0,70,66.0, 281723902, 653428261
5.9,42.0,15.0,22.0,41,62.0, 1832541, 1832541
5.1,36.0,183.0,206.0,16,33.0, 38543473, 126069509
5.8,68.0,1360.0,443.0,76,41.0, 101200044, 359200044
6.9,47.0,483.0,287.0,43,67.0, 75468583, 176586701
6.2,45.0,336.0,219.0,34,61.0, 36249674, 67234188
6.4,60.0,577.0,469.0,50,49.0, 93436322, 209035668
5.5,22.0,95.0,57.0,17,26.0, 17501244, 25601244
6.9,52.0,121.0,221.0,35,54.0, 13371528, 20275812
6.5,56.0,441.0,188.0,56,56.0, 54730625, 78130625
7.0,64.0,60.0,102.0,81,71.0, 1430655, 1824678
6.4,68.0,199.0,294.0,89,60.0, 319285, 592116
6.8,73.0,188.0,302.0,87,65.0, 17237855, 36233517
6.2,51.0,386.0,490.0,59,51.0, 1333124, 3377430
5.7,60.0,73.0,145.0,55,34.0, 3652206, 3885342
6.2,66.0,107.0,206.0,80,48.0, 507463, 13551951
7.9,84.0,1089.0,341.0,97,94.0, 433956983, 1073168585
6.7,66.0,443.0,331.0,76,65.0, 123087120, 332207671
6.4,45.0,309.0,345.0,51,47.0, 49875291, 86175291
7.4,62.0,247.0,291.0,82,81.0, 16170632, 63464861
6.9,54.0,649.0,515.0,67,76.0, 206362140, 644783140
5.3,21.0,634.0,181.0,16,36.0, 33700160, 221600160
7.2,66.0,305.0,233.0,80,83.0, 65001093, 115350426
6.4,59.0,98.0,180.0,71,66.0, 119793567, 274325949
6.8,46.0,689.0,144.0,41,82.0, 108252517, 122752517
6.1,38.0,81.0,64.0,44,40.0, 4876, 102819
7.1,67.0,105.0,257.0,86,75.0, 3325038, 4806423
5.0,,307.0,296.0,19,28.0, 18119640, 37157648
2.5,31.0,6.0,16.0,8,53.0, 172000, 252805
6.4,54.0,12.0,40.0,83,61.0, 41000, 41000
6.4,57.0,56.0,75.0,79,60.0, 60818, 60818
6.0,55.0,37.0,114.0,57,53.0, 1251749, 1386088
5.5,26.0,218.0,118.0,42,41.0, 11107431, 18159691
5.6,41.0,174.0,271.0,30,34.0, 8008161, 15008161
7.1,57.0,200.0,279.0,61,68.0, 43034523, 86234523
6.9,55.0,88.0,129.0,48,59.0, 12227722, 24902723
4.9,,26.0,8.0,20,42.0, 1189612, 1194961
8.0,76.0,1327.0,707.0,91,92.0, 333176600, 772776600
6.1,52.0,133.0,129.0,70,50.0, 100144, 5464885
5.3,34.0,68.0,130.0,14,56.0, 71017784, 347545360
6.9,87.0,375.0,365.0,94,63.0, 6263670, 13627519
6.3,54.0,44.0,87.0,52,63.0, 49008662, 77112176
5.7,35.0,263.0,260.0,19,53.0, 134506920, 173965010
7.0,56.0,428.0,376.0,61,63.0, 92168600, 222809600
8.1,96.0,814.0,609.0,95,90.0, 56671993, 187733202
6.7,58.0,185.0,202.0,64,66.0, 27569558, 52099090
6.4,63.0,60.0,125.0,65,50.0, 1066981, 2379154
4.0,35.0,75.0,163.0,15,26.0, 15179302, 25051865
5.9,42.0,458.0,311.0,36,42.0, 45540830, 334933831
7.5,93.0,370.0,530.0,92,74.0, 13235319, 32960249
5.2,29.0,121.0,44.0,19,84.0, 1914090, 1914090
5.9,,33.0,12.0,45,81.0, 2861020, 2861020
7.1,59.0,137.0,187.0,67,68.0, 4438438, 22320893
6.3,44.0,100.0,103.0,65,45.0, 13809, 826913
6.8,71.0,40.0,113.0,83,68.0, 376597, 499725
7.4,69.0,759.0,319.0,89,88.0, 96368160, 195179299
7.0,58.0,606.0,235.0,87,70.0, 103804407, 174504407
7.0,58.0,606.0,235.0,70,66.0, 103804407, 174504407
5.6,34.0,148.0,111.0,23,37.0, 20783704, 32917353
7.2,82.0,387.0,443.0,86,73.0, 17766658, 34441873
5.1,35.0,17.0,35.0,8,27.0, 1061, 189739
6.7,59.0,65.0,58.0,72,83.0, 70525195, 72835710
6.8,58.0,183.0,241.0,51,66.0, 35763137, 48963137
8.0,73.0,777.0,479.0,89,91.0, 91125683, 233555708
6.7,81.0,158.0,273.0,86,69.0, 444098, 587174
5.7,36.0,611.0,327.0,18,43.0, 54647948, 240697856
5.6,36.0,319.0,228.0,30,35.0, 86208010, 169837010
6.5,39.0,134.0,222.0,39,47.0, 10895295, 18074539
5.3,63.0,618.0,456.0,67,38.0, 14124284, 31724284
4.9,39.0,171.0,147.0,24,36.0, 84525432, 100375432
4.6,40.0,266.0,257.0,24,34.0, 53885000, 142802657
5.6,32.0,991.0,399.0,18,51.0, 245439076, 1104054072
8.1,71.0,805.0,464.0,85,91.0, 67209615, 175302354
6.0,57.0,410.0,208.0,66,45.0, 68549695, 131457147
5.6,27.0,428.0,275.0,16,46.0, 78747585, 244874809
6.7,63.0,516.0,145.0,80,70.0, 35857181, 98203196
5.8,41.0,144.0,122.0,33,45.0, 27020284, 37270721
7.3,86.0,281.0,639.0,87,76.0, 12795746, 21107746
5.7,33.0,75.0,69.0,21,35.0, 2280004, 4811525
6.0,43.0,582.0,392.0,50,52.0, 155190832, 473990832
5.8,46.0,191.0,94.0,46,44.0, 39282227, 72282227
6.6,39.0,6.0,39.0,45,51.0, 42330, 177753
5.6,66.0,184.0,345.0,59,33.0, 5845732, 19145732
6.3,55.0,13.0,16.0,53,40.0, 3450, 103118
6.9,67.0,588.0,224.0,81,75.0, 30316271, 53410558
5.9,49.0,87.0,155.0,43,37.0, 1513793, 3067531
7.5,65.0,338.0,423.0,79,84.0, 83301580, 117867984
6.5,34.0,184.0,190.0,19,46.0, 12279691, 30523226
7.3,51.0,476.0,330.0,51,76.0, 86260045, 155160045
6.4,58.0,29.0,85.0,68,59.0, 102757, 423306
5.4,31.0,6.0,6.0,23,38.0, 5782, 5782
7.3,70.0,236.0,369.0,83,77.0, 10137502, 61181942
4.4,22.0,121.0,155.0,2,35.0, 10501938, 11806432
6.6,57.0,132.0,124.0,66,61.0, 7779614, 7804337
6.3,40.0,223.0,205.0,34,47.0, 54445357, 107645357
7.2,64.0,207.0,269.0,77,78.0, 44137712, 54837234
6.2,67.0,144.0,319.0,61,44.0, 350741, 1338365
7.2,61.0,65.0,109.0,79,73.0, 3419967, 7972967
6.7,,289.0,52.0,88,68.0, 3047539, 6797958
6.1,52.0,431.0,384.0,31,44.0, 78031620, 156049023
7.3,72.0,1001.0,518.0,72,84.0, 350126372, 547426372
5.9,69.0,870.0,341.0,71,49.0, 128002372, 212902372
8.3,,53.0,34.0,100,93.0, 12153, 12153
5.8,48.0,29.0,45.0,33,29.0, 32251, 408918
5.8,53.0,160.0,115.0,51,47.0, 38934842, 45336704
5.7,41.0,688.0,366.0,39,36.0, 64473115, 89328627
5.4,19.0,298.0,138.0,7,53.0, 133668525, 246984278
5.3,48.0,479.0,343.0,34,23.0, 16973715, 71009334
7.8,55.0,572.0,274.0,69,81.0, 15322921, 87100449
6.4,73.0,55.0,197.0,82,52.0, 205139, 442313
6.6,59.0,228.0,252.0,58,56.0, 26461644, 71561644
5.2,32.0,39.0,10.0,7,51.0, 17390770, 17534314
6.3,42.0,528.0,373.0,20,37.0, 23022309, 103039258
6.1,58.0,15.0,69.0,52,39.0, 30283, 1470582
4.9,42.0,51.0,29.0,19,66.0, 65653242, 66899242
6.6,70.0,29.0,174.0,73,52.0, 163807, 1160724
6.2,50.0,80.0,131.0,43,31.0, 5750401, 6331939
6.8,54.0,146.0,165.0,59,65.0, 28842237, 29462046
6.2,38.0,42.0,47.0,27,35.0, 6147, 6147
6.6,40.0,302.0,328.0,39,57.0, 83586447, 161919318
6.4,48.0,298.0,165.0,39,48.0, 30348555, 62832209
6.5,66.0,327.0,374.0,79,58.0, 24477704, 28277704
5.8,54.0,20.0,32.0,54,36.0, 6420, 6420
6.3,42.0,302.0,251.0,35,51.0, 44672764, 93492844
5.1,41.0,96.0,207.0,37,25.0, 8509867, 17834867
6.5,51.0,1015.0,372.0,47,53.0, 41189488, 225874228
5.8,38.0,40.0,52.0,22,59.0, 65182182, 70181428
6.5,55.0,201.0,330.0,59,51.0, 41012075, 93282604
5.0,20.0,118.0,131.0,10,51.0, 40041683, 60141683
7.8,74.0,506.0,408.0,89,91.0, 222527828, 657827828
7.4,73.0,1297.0,552.0,92,87.0, 334201140, 880166924
7.1,66.0,188.0,238.0,87,78.0, 143528619, 521170825
8.1,79.0,1335.0,614.0,87,87.0, 167767189, 369330363
5.6,60.0,141.0,236.0,66,55.0, 66013057, 117813057
5.2,31.0,8.0,9.0,20,23.0, 7117, 14147
5.3,31.0,139.0,124.0,17,28.0, 3759078, 10975390
7.3,77.0,406.0,551.0,94,84.0, 486295561, 1028570889
8.1,88.0,786.0,557.0,91,86.0, 59301324, 172936941
5.8,31.0,101.0,110.0,18,36.0, 26302731, 42426912
6.0,62.0,161.0,151.0,81,54.0, 162994032, 325186032
6.4,61.0,121.0,280.0,79,58.0, 51183113, 80383113
6.9,58.0,762.0,313.0,76,87.0, 404540171, 962102237
3.8,36.0,95.0,169.0,22,15.0, 56825, 270185
6.4,56.0,340.0,333.0,55,49.0, 336045770, 1159398397
7.0,71.0,352.0,343.0,84,77.0, 191719337, 331333876
5.8,49.0,51.0,37.0,43,43.0, 11774, 267476
7.1,55.0,186.0,238.0,74,49.0, 34542474, 48623572
7.1,55.0,186.0,238.0,59,74.0, 34542474, 48623572
5.1,36.0,91.0,79.0,27,35.0, 43242871, 90345871
3.9,33.0,18.0,16.0,18,31.0, 4198, 4198
6.5,41.0,754.0,378.0,49,66.0, 98925640, 170270201
7.1,60.0,114.0,217.0,60,68.0, 8323085, 27333835
5.2,33.0,377.0,220.0,15,38.0, 34916787, 109906372
7.1,76.0,298.0,362.0,89,75.0, 37880356, 52501541
4.2,30.0,180.0,170.0,14,22.0, 22764410, 42964410
7.4,59.0,869.0,444.0,59,74.0, 255119788, 956019788
6.5,40.0,173.0,214.0,42,61.0, 20158898, 43058898
6.4,65.0,1965.0,573.0,66,55.0, 74262031, 240891763
4.9,41.0,55.0,75.0,29,27.0, 8785, 8785
7.0,57.0,51.0,88.0,59,66.0, 3430018, 4292517
6.8,86.0,801.0,503.0,98,72.0, 964413, 10312540
4.1,46.0,1502.0,395.0,24,41.0, 166167230, 569651467
5.2,42.0,81.0,91.0,41,24.0, 17472, 111107
5.1,25.0,74.0,38.0,6,62.0, 2827666, 2840991
6.1,35.0,385.0,338.0,32,49.0, 39322544, 214657577
6.1,50.0,155.0,251.0,50,43.0, 257706, 828850
7.5,85.0,190.0,322.0,94,87.0, 16101339, 17385830
4.5,45.0,302.0,161.0,36,30.0, 45852178, 60845711
7.3,78.0,438.0,439.0,91,77.0, 33405481, 97505481
6.4,52.0,484.0,351.0,51,62.0, 73103784, 205366737
6.4,38.0,97.0,113.0,26,34.0, 1021398, 2624761
6.3,51.0,102.0,141.0,50,47.0, 653651, 1412181
6.4,64.0,208.0,258.0,66,51.0, 1114423, 2295423
5.2,53.0,69.0,126.0,64,33.0, 14567, 130781
6.4,77.0,72.0,128.0,91,55.0, 130541, 422746
6.6,22.0,68.0,27.0,14,45.0, 15071, 15071
5.9,44.0,267.0,210.0,28,40.0, 16131410, 35931410
6.3,49.0,108.0,165.0,48,58.0, 131538435, 498781117
7.1,78.0,172.0,297.0,96,79.0, 258384, 993313
3.8,11.0,93.0,10.0,0,69.0, 3329674, 3329674
4.6,24.0,119.0,117.0,14,21.0, 2756333, 16861137
5.6,36.0,104.0,187.0,8,33.0, 19316646, 62675095
3.9,31.0,82.0,57.0,0,17.0, 2423468, 5745040
5.8,42.0,116.0,201.0,31,38.0, 45431, 615500
6.2,40.0,221.0,248.0,100,89.0, 30577122, 87937815
6.2,40.0,221.0,248.0,28,42.0, 30577122, 87937815
7.1,56.0,135.0,159.0,52,71.0, 17273059, 22088533
5.3,19.0,19.0,10.0,8,58.0, 5948, 5948
6.1,82.0,4.0,20.0,92,44.0, 21818, 21818
6.8,60.0,1101.0,636.0,63,61.0, 200074609, 880674609
7.5,88.0,294.0,394.0,97,87.0, 38322743, 62076141
6.1,35.0,209.0,280.0,18,45.0, 48390190, 164989338
6.1,49.0,93.0,204.0,64,47.0, 9221, 9221
7.5,71.0,610.0,225.0,91,87.0, 160799505, 519896648
6.3,50.0,231.0,256.0,41,49.0, 17418667, 26421747
6.4,44.0,124.0,172.0,40,47.0, 30664106, 51164106
4.3,,22.0,9.0,44,49.0, 3124, 3124
6.5,48.0,455.0,366.0,44,49.0, 75395035, 173185859
6.5,61.0,428.0,355.0,75,53.0, 27695246, 44043910
6.7,63.0,67.0,201.0,88,69.0, 59424, 59424
6.6,38.0,140.0,86.0,22,54.0, 9561064, 27365467
7.0,78.0,158.0,240.0,95,75.0, 17550872, 25288872
7.3,66.0,1242.0,682.0,75,83.0, 459005868, 1402805868
6.6,68.0,164.0,218.0,81,52.0, 2429989, 3819421
6.0,40.0,85.0,106.0,40,54.0, 45020282, 197183546
7.3,88.0,204.0,379.0,92,70.0, 3759286, 5659286
6.3,38.0,169.0,180.0,34,46.0, 25018119, 32556119
7.2,95.0,310.0,448.0,94,74.0, 12711491, 40272135
5.3,38.0,251.0,324.0,37,30.0, 7192291, 12666449
6.1,49.0,13.0,32.0,33,62.0, 155271, 438165
7.3,51.0,183.0,211.0,57,79.0, 33307793, 61619773
6.6,60.0,419.0,277.0,64,71.0, 159582188, 229930771
5.5,34.0,21.0,12.0,21,44.0, 171740, 171740
6.7,63.0,692.0,445.0,78,64.0, 51687870, 100121713
6.5,70.0,5.0,42.0,80,57.0, 18823, 18823
7.6,77.0,252.0,349.0,90,89.0, 37709979, 100129872
6.4,47.0,224.0,183.0,36,45.0, 22348241, 33213241
6.0,42.0,305.0,203.0,30,38.0, 35819556, 74136180
6.0,42.0,305.0,203.0,67,38.0, 35819556, 74136180
6.0,26.0,382.0,239.0,13,44.0, 89256424, 326479141
7.1,67.0,188.0,238.0,87,76.0, 130178411, 246233113
5.9,60.0,366.0,124.0,70,48.0, 48791187, 48791187
6.1,59.0,33.0,53.0,50,36.0, 54030, 83008
5.3,31.0,33.0,20.0,19,58.0, 15973881, 16337881
5.8,38.0,58.0,114.0,18,40.0, 15160801, 25419147
3.1,12.0,540.0,175.0,1,38.0, 14019924, 19682924
4.6,30.0,121.0,137.0,14,27.0, 18300124, 78903124
5.0,42.0,172.0,227.0,39,34.0, 32462372, 90894962
7.9,81.0,4548.0,883.0,93,86.0, 936662225, 2068223624
5.3,34.0,18.0,57.0,16,25.0, 53086, 270971
6.5,58.0,243.0,241.0,67,66.0, 38583626, 85251425
6.6,42.0,179.0,194.0,28,44.0, 13651946, 36606743
6.7,44.0,148.0,177.0,56,64.0, 169700110, 474800000
6.2,53.0,103.0,177.0,44,41.0, 1738477, 30930984
4.7,16.0,720.0,56.0,13,76.0, 60755732, 64676349
6.2,69.0,322.0,187.0,83,50.0, 60311495, 94017294
7.9,81.0,1734.0,708.0,94,82.0, 100546139, 203388186
8.0,66.0,396.0,225.0,85,88.0, 132422809, 305937718
7.2,60.0,160.0,254.0,62,61.0, 12545979, 25975621
6.5,66.0,426.0,449.0,73,55.0, 31090320, 74679822
6.6,51.0,117.0,164.0,65,59.0, 33078266, 85978266
6.1,44.0,491.0,298.0,33,40.0, 43139300, 87189756
6.0,34.0,157.0,185.0,28,45.0, 90411453, 111711453
6.2,34.0,219.0,270.0,29,48.0, 77041381, 299457024
5.6,50.0,65.0,170.0,44,30.0, 88273, 274717
7.7,74.0,219.0,312.0,81,86.0, 6758416, 9074749
4.7,25.0,80.0,112.0,9,22.0, 6900335, 13082071
7.6,88.0,405.0,422.0,97,88.0, 27007844, 37879877
5.5,49.0,380.0,251.0,37,48.0, 26830068, 312242626
6.3,48.0,250.0,298.0,45,50.0, 81476385, 215863606
5.1,29.0,111.0,113.0,13,26.0, 12314651, 13081651
6.6,76.0,248.0,331.0,83,67.0, 3712282, 6212282
7.4,65.0,83.0,101.0,87,82.0, 2722209, 3396345
7.1,68.0,789.0,474.0,86,80.0, 158848340, 343471816
7.2,79.0,339.0,321.0,92,75.0, 57682904, 64414761
7.4,51.0,402.0,220.0,56,73.0, 56245075, 208314186
6.4,44.0,161.0,125.0,49,55.0, 1281258, 6724365
5.7,28.0,201.0,196.0,9,40.0, 22467450, 82347656
5.0,,64.0,98.0,53,23.0, 673151, 774780
6.2,47.0,148.0,161.0,47,57.0, 113746621, 363204635
7.1,81.0,346.0,368.0,90,72.0, 1375769, 5090608
6.9,66.0,525.0,291.0,85,77.0, 69179066, 117679066
6.3,51.0,474.0,181.0,59,51.0, 270620950, 511595957
6.5,61.0,315.0,288.0,73,62.0, 368384330, 875457937
5.4,51.0,255.0,287.0,33,24.0, 8005980, 19652057
7.1,64.0,326.0,389.0,93,75.0, 43482270, 203427584
7.1,64.0,326.0,389.0,73,68.0, 43482270, 203427584
5.4,35.0,165.0,61.0,24,68.0, 6901965, 7215027
4.9,57.0,2.0,17.0,43,27.0, 5012, 5012
7.1,33.0,135.0,124.0,31,71.0, 37446117, 62944815
3.3,,7.0,22.0,0,32.0, 2421, 2421
6.6,67.0,44.0,134.0,76,68.0, 3128941, 3171593
4.1,34.0,129.0,140.0,18,21.0, 15821461, 36921560
5.3,32.0,176.0,206.0,15,31.0, 27740955, 52882018
7.1,66.0,91.0,112.0,82,76.0, 513447, 596933
5.6,22.0,22.0,26.0,11,31.0, 4571, 118263
7.2,67.0,285.0,382.0,81,78.0, 2402004, 41681746
6.8,62.0,145.0,184.0,79,78.0, 3322127, 3485127
6.5,68.0,60.0,76.0,77,73.0, 9536300, 9995692
6.4,81.0,103.0,163.0,86,64.0, 25317471, 26117471
6.9,79.0,1784.0,411.0,88,66.0, 32732301, 43070915
7.7,60.0,898.0,449.0,74,84.0, 128261724, 414351546
2.1,1.0,32.0,9.0,0,11.0, 607, 171511
5.9,48.0,43.0,44.0,47,47.0, 9420546, 23157646
6.0,51.0,155.0,171.0,37,51.0, 46009673, 77068246
4.1,25.0,72.0,33.0,6,17.0, 16775, 710636
4.7,17.0,54.0,70.0,8,43.0, 17329486, 23959486
6.4,63.0,217.0,238.0,66,64.0, 184296230, 287144079
7.5,75.0,54.0,117.0,89,84.0, 356000, 614444
5.6,29.0,57.0,108.0,22,42.0, 8821329, 13385737
